mean radius,mean smoothness,mean compactness,mean concavity,mean concave points,compactness error,concavity error,concave points error,worst smoothness,worst compactness,worst concavity,worst concave points,mean perimeter,worst texture,radius error,worst symmetry,smoothness error,symmetry error
-0.22033175102672165,-0.9554944368046004,-1.429264195381857,-0.8437717868142639,-0.9346576058546785,-1.1660339186167887,-0.9756262626262626,-0.8633074445917788,-0.9355450236966826,-1.2019235894914908,-0.7562735873720129,-0.7709278350515464,0.717141886327837,-0.31485011671656277,-1.3615504173124386,-0.4105038694223856,-1.2985437625067333,-0.4930851889400963
-0.3835404554909596,-0.36417052131516414,0.14737500793463595,0.14791022104340099,-0.7336121275483534,0.757261482454659,-0.8415656565656566,-0.5949990528509187,-0.44367480860371844,0.4042914173229957,0.24845817197474787,-0.4219243986254295,0.2556174192738385,-1.0387206537227154,0.5094499359298472,-0.21473906227596226,-0.016291112841267625,-0.21115691647802026
-0.30673635927249454,-0.02262782847855971,-0.1373477683050768,-0.5853907980716971,-0.4313643491897543,-0.36577254202809595,-0.846010101010101,-0.5218791437772305,0.1629602624863289,0.25748106665923925,0.27380394824737764,0.5518900343642612,-1.018027871191942,-0.4059393049154903,-1.5986765949957475,-0.4742451654106501,-0.24431249481508222,-0.6027597061629469
-0.13819403701530752,0.03487935991999036,0.34565089930872794,0.17141484573880308,-0.07841087297438576,0.3770355315504106,-0.7541919191919192,-0.2987308202311044,0.07692307692307665,0.24802222200428525,0.33852408314997623,0.45360824742268036,-0.5041101553950227,-0.698373589281796,-0.1464213901730241,-0.4352656002442936,1.1180845469140892,-0.38884726802330055
-0.14779454904261558,-0.45743217902237776,-0.5292601017726447,-0.4451675453800603,-0.7972817564035546,-0.6837518485855113,-0.9582424242424242,-0.7563174843720402,-0.6609551585854905,-0.6203260341380923,-0.4350378297691082,-0.6045360824742267,0.9868988825288221,0.4094816119329451,-0.7049849084429252,-0.07107923457393908,-1.2207922624749215,0.03132487368751131
-0.3728732199050617,-0.07913489186148259,0.4885481053959695,0.10579426981383251,-0.7579717720857292,0.08015645106860274,-0.8954040404040404,-0.6901307065732145,-0.3051403572730589,0.358711863557994,0.22544671951691217,-0.45525773195876285,0.31058166168823464,0.2798543004236958,0.06492650199331984,0.14844748310337294,-0.44710494810226675,-0.18841327216944553
-0.6075524027948158,-0.3646705838229778,-0.8545514545105277,-1.1017798440622755,-1.0,-0.46576134628395766,-1.0,-1.0,-0.6157491797302224,-0.9825514739923661,-1.1134787231499295,-1.0,-0.7904659299088446,-0.5461339412674149,0.5380116187536359,0.03657604876664094,0.5696623274874513,1.0385467798706551
0.035681903034828544,-0.688461057632204,-1.4394786989689548,-2.0254986368088983,-0.7588081547307893,-0.9715844980437682,-0.9281313131313131,-0.7993180526614889,-0.7134524243528982,-0.4351486607187026,-1.0120448085013096,-0.39951890034364257,-0.24760400494477602,-0.32115369794728865,-1.3264282514665577,1.2560018268301452,-1.9513901067112842,0.2764879212319436
-0.4571443810336552,0.18739842480310065,0.37952573156656894,0.07755774481673151,-0.7074751698902247,-0.33908827025336447,-0.9091919191919192,-0.6974426974805834,0.0331753554502372,-0.026380710440553207,0.15819684391754574,-0.49189003436426115,-0.029837827126074943,-1.1593733496216607,-0.053122244491799815,0.15162705523710338,0.23176284558545882,0.0752098777338136
-0.40700837377993504,0.3324165520690088,0.7318021235239758,0.5921563093618862,-0.6571876633559854,0.008547836603332191,-0.869949494949495,-0.5601439666603523,0.11921254101348899,0.07022901496279474,0.3196982120426549,-0.4219243986254295,0.191036676708151,-0.20065993581702504,0.0008336258567388061,0.6891905947909123,0.7637454619267185,0.7925112657963022
-0.41234199157288387,-0.43492936617077105,-1.0105840768850425,-0.9406085157025992,-0.932848928384736,-1.2525929572189352,-0.9867676767676767,-0.8715665845804129,-0.5749179730222385,-1.2126978704318745,-0.9293890058681171,-0.808659793814433,0.059605891739657565,-0.46312436519433015,-0.8442851507120814,-1.6173045478335044,-0.5978354270995854,-0.7266903868791572
-0.19473038562056655,0.1848981122640332,0.4274986581343943,0.7946988308172044,-0.32096184004181916,-0.2517903450409167,-0.9184343434343434,-0.5696154574730062,-0.22056142909223497,-0.15799126838589422,-0.0026670192833394496,-0.2652920962199312,0.9041071348748185,-0.9402372609348306,0.37052228154732636,-0.14033579387775705,-0.13603457267121416,0.3310142304587822
-0.4166088858072432,0.6324540567570949,0.5409730700606538,0.0544097491448281,-0.1543125980135912,0.2273630164937311,-0.8145454545454546,-0.5692365978405001,0.4269048487057967,0.6352763622901093,0.3936109223394035,0.1965635738831617,-1.3070091074204313,-0.7799762755159625,-0.7683555863459096,0.797274187893461,0.623903866311091,0.5059876180450013
-0.7040908848471918,-0.5666958369796224,-0.7506212593283628,-0.5728039786292215,-0.8909566126502875,-0.2352386218126727,-0.9267676767676768,-0.768744080318242,-0.5661684287276705,-0.5067874385401306,-0.4792316930706422,-0.6655670103092783,-1.2941138854796481,1.6131883672695073,-0.7704333460804237,-0.6815398130106617,0.013618853650389645,-0.43497652067203707
-0.3878073497253187,-0.5886985873234152,-0.7836255625563672,-0.6175744459749549,-0.8081547307893361,-0.32010656466511367,-0.9728131313131313,-0.7869672286417881,-0.6274152387896463,-0.6619683638891509,-0.7911389565576431,-0.7517525773195877,0.17407948444614887,-0.26722487867956274,0.29471033549104386,-1.017143145224187,0.2345182663612231,0.04994966418774965
-0.7308656461677957,-0.0026253281660204575,-0.2114355272823261,-0.1471718234326364,-0.7829587036069001,-0.09886335134422243,-0.8997474747474747,-0.46164046220875166,-0.2541013488880789,-0.4675169860718555,-0.3488935804370245,-0.5720274914089347,-1.4198241520106576,-1.1808583958048215,0.15853876237193096,-0.42575850541006616,0.7463957434101256,0.1475408093580984
-0.3824737319323699,-0.49368671083885474,-0.8767830066512331,-0.42976522463381633,-0.843282801881861,-0.267581626021051,-0.9329292929292929,-0.6474711119530214,-0.3853445133065987,-0.5528538415279491,-0.36519415743170214,-0.5534020618556701,0.19729694948368748,1.5264890952254906,-0.1435255490030261,-0.5089456815443837,0.5955298051044443,-0.0005967089800706362
-0.300336017920956,-0.11788973621702692,0.1886292663529217,0.7478184840151816,-0.5001568217459488,-0.07613103893572529,-0.8794444444444445,-0.5017995832544042,-0.08494349252643107,0.08762529361033247,0.5953266876689506,-0.11477663230240542,0.5603559983421358,-0.5362704929572559,0.10029584844951703,0.44691633230094463,0.5146061240825368,0.09558093682261265
-0.4763454050882714,-0.22190273784223002,0.8492105610170583,0.7420733043902795,-0.6715107161526399,1.302058486946427,-0.6996969696969697,-0.3237355559765106,-0.13598250091141062,0.8925014263505775,0.800283632107308,-0.21786941580756014,-0.06394967262069168,0.5691787895925762,0.30125706140466185,0.983715619882457,0.6032622790329524,0.7875123473269078
0.18395647767880918,-0.7199649956244529,-1.0044962149218353,-0.5256423906148995,-0.39592263460533195,0.8288719970782585,-0.6914141414141415,-0.45292669066111,-0.8983594604447684,-1.1753424398111283,-0.9739594723826944,-0.36900343642611677,0.09991129667542377,-0.6198184823777998,0.29186078689329087,-1.1955455041453105,-0.16572755208053028,0.4796440081895603
0.08368446317136913,0.4024253031628955,1.107488045424973,0.5693605424817216,0.46471510716152653,0.4082432207437717,-0.8115151515151515,-0.09187346088274284,0.06817353262850889,0.13402808102328265,-0.23206684795604754,0.7525773195876291,0.05525943743654842,-1.2013746653964223,0.8389277604200807,0.8594237459333987,0.7879737911177223,0.6478864672116786
-0.5414155421622487,0.3474184273034133,0.8192916210968136,0.29375325334973235,-0.498588604286461,1.0723207919980526,-0.8895454545454545,-0.2555408221254024,-0.19139628144367493,0.1258656656232209,-0.3639721265097687,-0.4081786941580755,-0.3662147527129454,-1.1593733496216607,0.5857178462363043,-1.1614747839475117,1.0082576968802404,-0.42594690425571013
-0.3579390900848046,-0.47043380422552805,-0.6124951575192363,-0.6816564005026791,-0.8157867224255096,-0.5827166995741839,-0.9713080808080808,-0.7599545368440992,-0.4086766314254465,-0.5230731858204306,-0.7046681689172358,-0.5930584192439863,0.2752570767434474,1.112626579838356,0.03721002742690643,-0.71251967966602,-0.16330495240808326,-1.0534983567186473
-0.6598218571657155,0.2724090511313917,0.17321267896458978,-0.7221154446686613,-0.8651332984840565,-0.3886009166193663,-0.9612878787878788,-0.689600303087706,-0.3255559606270506,-0.6340286477891663,-0.908226766025119,-0.8227491408934708,-1.0373517455744048,-0.8461349771265758,1.4314058999520283,1.158823439070907,0.2824690853885569,1.3400921319364694
-0.1776628086831299,0.01487685960745111,1.691151173236648,1.928327123332118,-0.3413486670151594,1.5552472284950636,-0.7334343434343434,-0.40140178064027265,-0.27160043747721463,1.1617952555777846,0.9851146337006367,-0.238487972508591,1.1198719122092957,-0.6904972191164627,1.5350178670119874,0.22380019704701698,0.8116344313555904,0.6952290700099122
-0.4166088858072432,-0.18414801850231255,1.352463544961324,2.0260155012240353,-0.49336121275483535,1.8562765106297705,-0.4373737373737374,0.030877060049251837,-0.4713816988698506,1.3271097183971698,1.585754926693817,-0.07766323024054966,0.2899164817050011,-0.25655487856109355,0.8943197049698571,0.7857916200364309,0.2058960035746978,1.0236124815465988
-0.3323377246786495,-0.4916864608076009,0.9594696072717416,1.3594297385621217,-0.7038159958180867,1.773027411542263,-0.611969696969697,-0.481720022731578,-0.4334670069267226,1.7846936032677265,2.011313800021146,-0.06735395189003435,0.5268799182294076,0.3684827835407186,0.18708911395188935,0.25154938811351396,-0.5974086171992923,-0.5086448952157476
-0.7241452877486799,-0.4466808351043877,-0.9253488570854186,-0.5374486326391954,-0.8257187663355985,-0.4438749638168687,-0.9401010101010101,-0.6354233756393256,0.008384979948961035,-0.6716702543243198,-0.4815389882923623,-0.5036426116838487,-1.4322286368571955,-0.5527242845980003,-0.3823491683308289,0.11323996053107468,1.0565097859385986,0.4888169068096479
-0.30993652994826404,-0.007625953244155381,0.19675121137276663,0.12783119755230218,-0.7093570308416101,-0.051243280608522034,-0.9054545454545455,-0.6451600681947338,-0.23222748815165895,0.07022901496279474,0.002664237722148926,-0.4562886597938144,0.5114530500580736,0.4247423401442508,0.2917940325723913,-0.01677354359201176,-0.22333545269460522,-0.01618986662195671
-0.37073977278788195,-0.5319414926865857,-0.39344200620242203,0.6497582375387623,-0.7550444328280188,0.41610480065473254,-0.8031313131313131,-0.7113089600303087,-0.39555231498359456,-0.03636375168685516,0.6205295109026774,-0.5537457044673539,0.26851807487460444,1.5016342579228859,-0.41766416537716994,-0.5781697924366432,0.5033357515421646,-0.2602536381304404
0.9455970985119202,0.09488686085760745,1.362151043862475,1.03734264512212,0.9289074751698903,0.9067543442379805,-0.7106060606060607,-0.2309149460125024,0.1090047393364928,0.8686884565747292,0.7543877820091524,0.9704467353951891,1.4012162953522513,0.6678492971079311,0.7001536420374492,-1.2216612178879778,0.8287627616525726,-1.2494888515057216
-0.18619659715184822,-0.6582072759094886,-1.1211055784747663,-0.6030195433313966,-0.8037637219027706,-0.8954300507752669,-0.9731060606060606,-0.7604091684031067,-0.7105359095880424,-0.9470852794472858,-0.6803836939439615,-0.6004810996563574,0.8432616348064473,-0.14854861122799715,0.43952177763646366,-0.27626525281576697,-0.554280148678151,-0.5592010632220233
-0.5424822657208386,0.5299412426553323,0.7769141205601945,0.9883307217309621,-0.4197595399895452,0.16508180264799882,-0.8938888888888888,-0.5590073877628339,0.1629602624863289,0.5471539667924202,0.5200568957823369,-0.09415807560137446,-0.3545733833302847,-0.33345119923005484,-0.011700221382423867,0.9212251623081287,0.028383053656518158,0.2330557396726868
-0.447543869006347,-0.2909113639204898,0.12195807694855086,-0.1584868974741131,-0.8403554626241505,0.0838944571351147,-0.9294444444444444,-0.8044705436635726,-0.4232592052497265,0.4514152260510864,0.15694538196208094,-0.6089347079037801,0.0006603741352063472,0.662109279261941,-0.34174524029978975,-0.5109044831715578,-0.6051031116906176,-0.6240691307843267
0.09755186943303618,-0.47993499187398425,-0.4255770772791392,-0.38316229624270437,-0.4003136434918976,0.5779203218208068,-0.7504040404040404,-0.34002652017427537,-0.09077652205614284,0.21263920715027076,0.27608563678044573,0.1951890034364261,-0.06315039478653083,0.8954685127734231,-0.037380393828604176,-0.9609684376394565,0.8119154304395921,-0.2319960106257283
0.09008480452290768,0.11488936117014648,0.6941066922240696,0.16407758506044634,-0.16947203345530581,0.8925172407913305,-0.7852525252525253,-0.5730251941655616,0.12650382792562898,1.1482084441089349,0.7802517755655317,0.305154639175258,-0.0032846246509704133,0.6931128838901714,0.1866996465163034,0.16931329871513892,-0.03155465185096592,-0.3403090521246507
-0.20646434476505426,-0.124640580072509,-0.359089151375285,-0.7839223244775549,-0.3895452169367486,0.015195245529095656,-0.8322727272727273,-0.46050388331123315,-0.09806780896828282,-0.3672362033635703,-0.575540554274173,0.07560137457044691,-0.7440132427657603,0.30504296032513667,-1.0349248798445911,-0.606913237343727,0.7807231649130989,-0.45053955810033675
-0.2779348231905703,-0.5519439929991248,-0.12955426223061098,0.308833786294623,-0.7549398849973863,0.7064988092870973,-0.8297474747474748,-0.6184883500663003,-0.8187386073641998,-0.18988114168993106,-0.012023547704365846,-0.5803436426116838,0.6208154094092037,0.47517179585641833,1.1032828213415884,-0.04210910523907696,-0.8575484527419661,0.6563636172868426
-0.30353618859672526,0.08488561070133782,0.8376336908048025,1.11036937430386,-0.4374281233664402,0.2897022683235892,-0.8331313131313132,-0.48209888236408405,-0.1024425811155667,0.6326623698383123,1.076354382201267,-0.0013745704467352793,0.5963102144358208,0.5813767044136839,-0.3979859012650648,-0.037025090900769234,-0.38839817822263695,-0.8647104380123499
-0.3078030828310844,0.11488936117014648,0.8508583835526283,0.5609817880162127,-0.4494511238891793,-0.08260135301102887,-0.9326262626262627,-0.6669444970638378,-0.1534815895005468,0.5901312832934753,0.29559858228969055,-0.08247422680412364,0.5524414435063955,-0.6939229872154523,-0.9952905114945383,0.780804315179837,-0.8110235073170171,-0.2561132021743078
0.48690596831831034,0.1848981122640332,1.0763975554704748,0.9886520420256036,0.5410350235232619,0.5785260349627723,-0.6037878787878788,-0.005872324303845433,-0.13306598614655496,0.24066918712640725,0.7896311144003817,0.7470790378006873,0.8029342936994657,0.10290483481491682,0.7666188171947138,-0.30260538528056313,0.21603496020386254,0.3886988814708705
0.09968531655021584,-0.31291411426428284,-0.10438009694130758,-0.7326139244398994,-0.21515943544171456,0.956602960833917,-0.7657575757575757,-0.18583064974426977,-0.5311702515493985,-0.4700267063050431,-1.1329637960786392,0.05017182130584197,0.0032846246509832876,-0.21649571659062258,0.6255884030871014,-0.12170508696563857,0.3413155173048054,1.0025822213902646
-0.7066510213878074,0.11738967370921394,1.4538382978546298,3.1754221886916354,-0.1785676947203345,1.9871046326332913,1.0,1.0,-0.30076558512577456,0.7481031749975087,2.326944528359421,0.07972508591065286,-1.1046406576742982,-0.49870339983049794,2.165398402212488,0.6274564474034929,0.9666894877929731,1.1524455246859022
0.08901808096431818,-0.1311413926740841,-0.9126971396743055,-0.8396687790703257,-0.3176163094615787,-1.193805417310698,-0.8965656565656566,-0.6258761129001704,0.08713087860007285,-0.6798038469630551,-0.2146847194208904,0.36357388316151207,-0.09019503323733347,0.09150073274536802,-0.3598277726602368,0.059098005217719636,-0.7079145954834325,-1.071606680962522
-0.5542162248653262,-0.017627203400424785,-0.3504443550975378,-0.7855044592455427,-0.8875065342394145,-0.5363151744377308,-0.9647878787878787,-0.7666603523394582,-0.3153481589500545,-0.5078022991318187,-0.7811746720007503,-0.7040549828178694,-0.518624325381043,0.7852888460795083,0.22884190528348186,0.4454884108359973,0.11168861672872357,0.7232202412530631
-0.2672675876046724,-0.18364795599449923,0.08687150372504475,0.25544855484239976,-0.6120230005227392,-0.011713391649925398,-0.9264141414141415,-0.6048494032960787,-0.45679912504557063,0.04868377342545686,0.05210859867773684,-0.31319587628865975,0.6457002251534923,-0.15002742619672133,-0.08230057772546762,0.4153223812525124,-0.9131422168109904,-0.5055239212792858
-0.13392714278094842,-0.2986623327915987,-1.4489575648162758,-1.615236150490257,-0.651437532671197,-1.3701561276263108,-0.9190404040404041,-0.6506156469028226,-0.1593146190302589,-1.09100925897737,-0.8609053349297036,0.05154639175257736,-0.6268881209585461,0.41703984621696777,-0.9053411205945074,-0.673387425101323,-0.6051935226473366,-1.1807308088551995
-0.10832577737479343,0.1198899862482814,0.9931346098122623,0.47079027868030476,0.019968635650810196,0.8355764686240092,-0.6744444444444444,-0.1468081075961356,-0.15785636164783068,0.837526477886814,0.7040738726011161,0.6446735395189005,-0.418493558986991,-1.6585545997318336,-0.28573162986612094,1.2504146531818812,0.36868839707070283,1.4678375361267781
0.4666382207051041,-0.1953994249281159,-0.35499775667213174,-0.176367038512832,-0.09607945635128079,-0.9434562460731617,-0.8917676767676768,-0.6484182610342868,-0.14181553044112283,-0.6238791776325332,-0.4404065565994259,0.14020618556701026,0.6218043513568233,2.1385425282378963,0.9252976364583693,-0.38699390749185136,-0.6748084795352598,-0.6212934298295507
-0.29180222945223766,-0.2511563945493185,-0.1449619813661571,-0.1420930193030251,-0.7445896497647674,0.3822071083219923,-0.8979292929292929,-0.6566016290964198,-0.41159314619030263,-0.12393304644681867,-0.22830291091412852,-0.5069415807560137,0.54507614777362,0.804863901017842,0.6328355165947946,-0.0779356438689288,-0.22908165405465353,0.21136264735936727
-0.3600725372019842,-0.1678959869983746,0.8007646253919467,0.8369229594277694,-0.6915838996340826,0.9768182483070895,-0.7781313131313131,-0.6283008145482099,-0.30659861465548677,0.993125063792755,1.0767609081485734,-0.32247422680412363,0.39028753541292327,-0.11909492934917001,0.08830078786405089,1.1993400351450496,-0.280450602895267,0.7607928566703646
-0.6086191263534055,-0.148393549193649,-0.022402226048494983,-0.3143196706057466,-0.8311552535284893,-0.44861656694563384,-0.9454040404040404,-0.7634021594999053,0.001093693036821053,-0.22945733227751375,-0.17362084924275545,-0.5782817869415807,-0.748371806119668,1.4485289014846745,-0.06680824650571138,0.9973630564766647,0.1932218540196616,0.2834030574426699
-0.47847885220545106,-0.9094886860857607,0.6945729586958915,1.1444485153728818,-0.7505488761108208,1.694841507874153,-0.6634848484848486,-0.41163099071793896,-0.8057601166605906,1.0600750126392475,0.9846876961179195,-0.39862542955326463,-0.09702406783233582,0.6988919776224992,-0.013376548875619572,-0.7145944644627986,0.09553723354296594,0.46417079410722156
0.45063736732625714,-0.2901612701587698,0.027382431557428824,0.11525916856775135,-0.0004181913225300704,0.33702431930750254,-0.7227777777777777,0.04754688387952277,-0.4670069267225665,-0.4351486607187026,-0.2281925707798719,0.3195876288659796,0.5959147963052197,-0.12602380919846484,0.6571486236207591,-0.3299649719118894,0.8163658698988921,1.2565004453305362
-0.24699983999146635,-0.4481810226278282,-0.373539504954777,0.011969915197077626,-0.6922111866178777,-0.21364141037886733,-0.9187878787878788,-0.6572835764349308,-0.44221655122129067,-0.36567564620673654,-0.1793246534601572,-0.487766323024055,0.6889597087253673,-0.1737686982837498,0.8790193504267501,0.061259993206771696,0.4005956526213157,0.12343850996722901
0.15942183583124425,-0.603200400050006,-0.28495785027745224,0.24703113106125893,-0.563199163617355,-0.6536860987896572,-0.9417676767676768,-0.7182420913051715,-0.7467006926722567,-0.6223398438791194,-0.22902986175261947,-0.4267353951890034,1.8231835599029664,-0.6768260661502832,1.3100523577557857,-1.9799535611882144,-0.8490267694000562,-0.8884837937774638
-0.7965758173769268,-0.11688961120139996,1.3761970167805506,1.114899256146893,-0.6997386304234188,1.9776849593696395,-0.7135858585858585,-0.3309338889941277,-0.4247174626321546,0.5514993042346984,0.03770464150413578,-0.6710652920962199,-1.5702212666996487,-1.1788999237540205,1.4679112638549172,-0.8219996461777824,1.4991844788163449,0.6144331341681444
-0.31100325350685387,-0.522190273784223,-1.7870990583046482,-2.176739922819801,-0.7876633559853633,-1.29658131885428,-0.9297979797979798,-0.7393066868725138,-0.5895005468465184,-1.1033878002963267,-1.2838325194761793,-0.23573883161512033,-1.124808303051148,0.22103928993424288,-1.3930247784702408,-0.21571366761605174,-1.486983480109283,-0.5972257848785307
0.24262627340124787,0.09738717339667469,0.7560345329076293,0.622693754952201,0.3005750130684788,0.23985267565051432,-0.7375757575757576,-0.5612805455578708,-0.010572366022602808,0.27112591350940324,0.6518608117054921,0.2701030927835051,0.3239858367536917,0.7169921868950094,0.6202856446027228,0.30947531642429266,0.1539591092254449,0.3312261775640183
1.0,0.3099137392174025,1.1716643514833849,1.0453488802439934,1.0,0.557989171598268,-0.7845454545454545,-0.42867967418071606,0.046299671892088945,0.8331012528307163,0.7471287081962845,0.8941580756013747,1.4505404683597227,-0.8092202840356416,0.7963963209162223,0.5481305272698265,0.2038374534243518,0.6730775702387353
-0.06885700570697106,-0.19714964370546306,0.4718510423162656,0.8424433106230782,-0.37971772085729216,-0.03217536473033401,-0.9152525252525252,-0.5196059859821935,-0.40138534451330654,0.22182376819902494,0.2120228778648328,-0.05567010309278353,1.2962537374968315,-0.5379125673063457,0.4101450943669945,0.05798062473528556,-0.4776688146230103,-0.2965166367148828
-0.6267534268494319,0.11238904863107901,-0.3523850518918142,0.3411521898566492,-0.6790381599581808,-0.13673786329059812,-0.9058080808080808,-0.5707520363705247,0.024425811155668997,-0.5923962861699107,-0.13403278008324016,-0.5370446735395189,-0.8536433702160949,0.8471254643573258,0.7846525068808891,0.3092404798253177,1.439119820295492,1.1261659835553797
-0.37393994346365145,-0.6749593699212402,0.23052087418266726,0.6349979627556861,-0.8048092002090956,1.3813757270025775,-0.7386363636363636,-0.4919492328092442,-0.8137805322639445,0.2122053643788785,0.2896830136179088,-0.6150515463917525,0.2764809889806415,0.5581670982172107,1.3710961483624788,-0.3539086850891132,-0.17831401395294727,0.7062504660585409
0.5050402688143365,0.28991123890486326,1.4492169755711488,0.7132971500955025,0.5640355462624151,0.70380543184596,-0.8044444444444445,-0.40632695586285283,-0.010572366022602808,1.1812545397153265,0.8401054538477128,0.9951890034364264,0.7957508053607844,0.6500862352868768,0.27786896039789016,0.8832901547626841,-0.8486896107447027,0.06720489685466233
0.17435596565150102,0.397424678084761,1.421301313705791,0.9313039657084823,0.5378985886042866,0.7400383769526176,-0.7286363636363636,-0.3987497632127297,0.18045935107546507,1.003615237083926,0.9304134941760279,0.8240549828178696,0.265317343734594,-2.0361527707575036,0.8753368038454643,1.2128583914978552,0.21603496020386254,1.16336524810763
-0.4283428449517308,-0.3921740217527191,-0.7680339251429935,-0.39551118089912,-0.7852587558808155,-0.6314824088611027,-0.933989898989899,-0.6097745785186588,-0.6565803864382063,-0.9882224844660891,-0.6655167202353578,-0.6705841924398626,0.0006603741352063472,-0.9549327881816183,0.847438617607128,-0.7291512353960579,0.331737940254696,0.8916916135289816
0.5754440236812628,-0.21240155019377416,0.8320636715179703,0.548270272772522,0.13748039728175643,0.753523516696794,-0.6803535353535354,-0.40860011365788973,-0.3299307327743346,0.4562706801444693,0.548233250022088,0.26529209621993144,0.9036029635942838,-0.07550827837977042,0.9222952934128246,-0.4366990127912837,-0.09220994967945723,0.23112080056108272
